Meldedatum,Altersgruppe,Bevoelkerung,Faelle_gesamt,Faelle_neu,Faelle_7-Tage,Inzidenz_7-Tage
2021-06-19,00-04,3975333,96353,56,426,10.7
2021-06-19,00+,83237124,3719791,1033,8102,9.7
2021-06-19,05-14,7631602,274336,178,1397,18.3
2021-06-19,15-34,18795840,1094829,364,2808,14.9
2021-06-19,35-59,28403806,1420130,346,2607,9.2
2021-06-19,60-79,18318888,543794,76,692,3.8
2021-06-19,80+,6111655,288089,13,170,2.8
2021-06-20,00-04,3975333,96398,45,388,9.8
2021-06-20,00+,83237124,3720528,737,7528,9
2021-06-20,05-14,7631602,274464,128,1299,17
2021-06-20,15-34,18795840,1095083,254,2621,13.9
2021-06-20,35-59,28403806,1420372,242,2426,8.5
2021-06-20,60-79,18318888,543847,53,629,3.4
2021-06-20,80+,6111655,288104,15,163,2.7
2021-06-21,00-04,3975333,96420,22,383,9.6
2021-06-21,00+,83237124,3720804,276,7288,8.8
2021-06-21,05-14,7631602,274499,35,1241,16.3
2021-06-21,15-34,18795840,1095192,109,2563,13.6
2021-06-21,35-59,28403806,1420464,92,2353,8.3
2021-06-21,60-79,18318888,543861,14,589,3.2
2021-06-21,80+,6111655,288108,4,157,2.6
2021-06-22,00-04,3975333,96450,30,369,9.3
2021-06-22,00+,83237124,3721413,609,6963,8.4
2021-06-22,05-14,7631602,274620,121,1195,15.7
2021-06-22,15-34,18795840,1095384,192,2404,12.8
2021-06-22,35-59,28403806,1420671,207,2283,8
2021-06-22,60-79,18318888,543910,49,573,3.1
2021-06-22,80+,6111655,288118,10,137,2.2
2021-06-23,00-04,3975333,96496,46,328,8.3
2021-06-23,00+,83237124,3722481,1068,6328,7.6
2021-06-23,05-14,7631602,274799,179,1094,14.3
2021-06-23,15-34,18795840,1095745,361,2183,11.6
2021-06-23,35-59,28403806,1421038,367,2070,7.3
2021-06-23,60-79,18318888,544002,92,532,2.9
2021-06-23,80+,6111655,288141,23,120,2
2021-06-24,00-04,3975333,96535,39,292,7.3
2021-06-24,00+,83237124,3723386,905,5788,7
2021-06-24,05-14,7631602,274959,160,1007,13.2
2021-06-24,15-34,18795840,1096093,348,2045,10.9
2021-06-24,35-59,28403806,1421318,280,1885,6.6
2021-06-24,60-79,18318888,544066,64,455,2.5
2021-06-24,80+,6111655,288155,14,103,1.7
2021-06-25,00-04,3975333,96594,59,297,7.5
2021-06-25,00+,83237124,3724216,830,5458,6.6
2021-06-25,05-14,7631602,275103,144,945,12.4
2021-06-25,15-34,18795840,1096389,296,1924,10.2
2021-06-25,35-59,28403806,1421567,249,1783,6.3
2021-06-25,60-79,18318888,544133,67,415,2.3
2021-06-25,80+,6111655,288169,14,93,1.5
2021-06-26,00-04,3975333,96628,34,275,6.9
2021-06-26,00+,83237124,3724957,741,5166,6.2
2021-06-26,05-14,7631602,275209,106,873,11.4
2021-06-26,15-34,18795840,1096687,298,1858,9.9
2021-06-26,35-59,28403806,1421789,222,1659,5.8
2021-06-26,60-79,18318888,544193,60,399,2.2
2021-06-26,80+,6111655,288190,21,101,1.7
2021-06-27,00-04,3975333,96664,36,266,6.7
2021-06-27,00+,83237124,3725440,483,4912,5.9
2021-06-27,05-14,7631602,275287,78,823,10.8
2021-06-27,15-34,18795840,1096872,185,1789,9.5
2021-06-27,35-59,28403806,1421936,147,1564,5.5
2021-06-27,60-79,18318888,544224,31,377,2.1
2021-06-27,80+,6111655,288196,6,92,1.5
2021-06-28,00-04,3975333,96677,13,257,6.5
2021-06-28,00+,83237124,3725663,223,4859,5.8
2021-06-28,05-14,7631602,275311,24,812,10.6
2021-06-28,15-34,18795840,1096962,90,1770,9.4
2021-06-28,35-59,28403806,1422009,73,1545,5.4
2021-06-28,60-79,18318888,544242,18,381,2.1
2021-06-28,80+,6111655,288201,5,93,1.5
2021-06-29,00-04,3975333,96700,23,250,6.3
2021-06-29,00+,83237124,3726187,524,4774,5.7
2021-06-29,05-14,7631602,275385,74,765,10
2021-06-29,15-34,18795840,1097182,220,1798,9.6
2021-06-29,35-59,28403806,1422162,153,1491,5.2
2021-06-29,60-79,18318888,544285,43,375,2
2021-06-29,80+,6111655,288212,11,94,1.5
2021-06-30,00-04,3975333,96733,33,237,6
2021-06-30,00+,83237124,3727085,898,4604,5.5
2021-06-30,05-14,7631602,275504,119,705,9.2
2021-06-30,15-34,18795840,1097539,357,1794,9.5
2021-06-30,35-59,28403806,1422457,295,1419,5
2021-06-30,60-79,18318888,544366,81,364,2
2021-06-30,80+,6111655,288225,13,84,1.4
2021-07-01,00-04,3975333,96773,40,238,6
2021-07-01,00+,83237124,3727951,866,4565,5.5
2021-07-01,05-14,7631602,275622,118,663,8.7
2021-07-01,15-34,18795840,1097895,356,1802,9.6
2021-07-01,35-59,28403806,1422733,276,1415,5
2021-07-01,60-79,18318888,544428,62,362,2
2021-07-01,80+,6111655,288239,14,84,1.4
2021-07-02,00-04,3975333,96805,32,211,5.3
2021-07-02,00+,83237124,3728662,711,4446,5.3
2021-07-02,05-14,7631602,275716,94,613,8
2021-07-02,15-34,18795840,1098214,319,1825,9.7
2021-07-02,35-59,28403806,1422941,208,1374,4.8
2021-07-02,60-79,18318888,544474,46,341,1.9
2021-07-02,80+,6111655,288251,12,82,1.3
2021-07-03,00-04,3975333,96833,28,205,5.2
2021-07-03,00+,83237124,3729332,670,4375,5.3
2021-07-03,05-14,7631602,275795,79,586,7.7
2021-07-03,15-34,18795840,1098512,298,1825,9.7
2021-07-03,35-59,28403806,1423139,198,1350,4.8
2021-07-03,60-79,18318888,544531,57,338,1.8
2021-07-03,80+,6111655,288261,10,71,1.2
2021-07-04,00-04,3975333,96851,18,187,4.7
2021-07-04,00+,83237124,3729841,509,4401,5.3
2021-07-04,05-14,7631602,275848,53,561,7.4
2021-07-04,15-34,18795840,1098754,242,1882,10
2021-07-04,35-59,28403806,1423291,152,1355,4.8
2021-07-04,60-79,18318888,544567,36,343,1.9
2021-07-04,80+,6111655,288269,8,73,1.2
2021-07-05,00-04,3975333,96855,4,178,4.5
2021-07-05,00+,83237124,3730049,208,4386,5.3
2021-07-05,05-14,7631602,275868,20,557,7.3
2021-07-05,15-34,18795840,1098858,104,1896,10.1
2021-07-05,35-59,28403806,1423347,56,1338,4.7
2021-07-05,60-79,18318888,544589,22,347,1.9
2021-07-05,80+,6111655,288271,2,70,1.1
2021-07-06,00-04,3975333,96867,12,167,4.2
2021-07-06,00+,83237124,3730608,559,4421,5.3
2021-07-06,05-14,7631602,275919,51,534,7
2021-07-06,15-34,18795840,1099108,250,1926,10.2
2021-07-06,35-59,28403806,1423533,186,1371,4.8
2021-07-06,60-79,18318888,544640,51,355,1.9
2021-07-06,80+,6111655,288280,9,68,1.1
2021-07-07,00-04,3975333,96896,29,163,4.1
2021-07-07,00+,83237124,3731673,1065,4588,5.5
2021-07-07,05-14,7631602,276018,99,514,6.7
2021-07-07,15-34,18795840,1099617,509,2078,11.1
2021-07-07,35-59,28403806,1423876,343,1419,5
2021-07-07,60-79,18318888,544709,69,343,1.9
2021-07-07,80+,6111655,288296,16,71,1.2
2021-07-08,00-04,3975333,96923,27,150,3.8
2021-07-08,00+,83237124,3732635,962,4684,5.6
2021-07-08,05-14,7631602,276119,101,497,6.5
2021-07-08,15-34,18795840,1100094,477,2199,11.7
2021-07-08,35-59,28403806,1424152,276,1419,5
2021-07-08,60-79,18318888,544777,68,349,1.9
2021-07-08,80+,6111655,288309,13,70,1.1
2021-07-09,00-04,3975333,96958,35,153,3.8
2021-07-09,00+,83237124,3733592,957,4930,5.9
2021-07-09,05-14,7631602,276211,92,495,6.5
2021-07-09,15-34,18795840,1100586,492,2372,12.6
2021-07-09,35-59,28403806,1424407,255,1466,5.2
2021-07-09,60-79,18318888,544845,68,371,2
2021-07-09,80+,6111655,288324,15,73,1.2
2021-07-10,00-04,3975333,96989,31,156,3.9
2021-07-10,00+,83237124,3734541,949,5209,6.3
2021-07-10,05-14,7631602,276297,86,502,6.6
2021-07-10,15-34,18795840,1101080,494,2568,13.7
2021-07-10,35-59,28403806,1424678,271,1539,5.4
2021-07-10,60-79,18318888,544894,49,363,2
2021-07-10,80+,6111655,288342,18,81,1.3
2021-07-11,00-04,3975333,97030,41,179,4.5
2021-07-11,00+,83237124,3735332,791,5491,6.6
2021-07-11,05-14,7631602,276357,60,509,6.7
2021-07-11,15-34,18795840,1101515,435,2761,14.7
2021-07-11,35-59,28403806,1424878,200,1587,5.6
2021-07-11,60-79,18318888,544934,40,367,2
2021-07-11,80+,6111655,288357,15,88,1.4
2021-07-12,00-04,3975333,97035,5,180,4.5
2021-07-12,00+,83237124,3735643,311,5594,6.7
2021-07-12,05-14,7631602,276380,23,512,6.7
2021-07-12,15-34,18795840,1101698,183,2840,15.1
2021-07-12,35-59,28403806,1424949,71,1602,5.6
2021-07-12,60-79,18318888,544956,22,367,2
2021-07-12,80+,6111655,288364,7,93,1.5
2021-07-13,00-04,3975333,97051,16,184,4.6
2021-07-13,00+,83237124,3736446,803,5838,7
2021-07-13,05-14,7631602,276445,65,526,6.9
2021-07-13,15-34,18795840,1102142,444,3034,16.1
2021-07-13,35-59,28403806,1425173,224,1640,5.8
2021-07-13,60-79,18318888,544997,41,357,1.9
2021-07-13,80+,6111655,288376,12,96,1.6
2021-07-14,00-04,3975333,97100,49,204,5.1
2021-07-14,00+,83237124,3738211,1765,6538,7.9
2021-07-14,05-14,7631602,276616,171,598,7.8
2021-07-14,15-34,18795840,1103069,927,3452,18.4
2021-07-14,35-59,28403806,1425666,493,1790,6.3
2021-07-14,60-79,18318888,545098,101,389,2.1
2021-07-14,80+,6111655,288400,24,104,1.7
2021-07-15,00-04,3975333,97145,45,222,5.6
2021-07-15,00+,83237124,3739838,1627,7203,8.7
2021-07-15,05-14,7631602,276761,145,642,8.4
2021-07-15,15-34,18795840,1103954,885,3860,20.5
2021-07-15,35-59,28403806,1426107,441,1955,6.9
2021-07-15,60-79,18318888,545190,92,413,2.3
2021-07-15,80+,6111655,288419,19,110,1.8
2021-07-16,00-04,3975333,97184,39,226,5.7
2021-07-16,00+,83237124,3741358,1520,7766,9.3
2021-07-16,05-14,7631602,276914,153,703,9.2
2021-07-16,15-34,18795840,1104816,862,4230,22.5
2021-07-16,35-59,28403806,1426491,384,2084,7.3
2021-07-16,60-79,18318888,545257,67,412,2.2
2021-07-16,80+,6111655,288433,14,109,1.8
2021-07-17,00-04,3975333,97237,53,248,6.2
2021-07-17,00+,83237124,3742978,1620,8437,10.1
2021-07-17,05-14,7631602,277074,160,777,10.2
2021-07-17,15-34,18795840,1105724,908,4644,24.7
2021-07-17,35-59,28403806,1426898,407,2220,7.8
2021-07-17,60-79,18318888,545326,69,432,2.4
2021-07-17,80+,6111655,288456,23,114,1.9
2021-07-18,00-04,3975333,97277,40,247,6.2
2021-07-18,00+,83237124,3744259,1281,8927,10.7
2021-07-18,05-14,7631602,277204,130,847,11.1
2021-07-18,15-34,18795840,1106418,694,4903,26.1
2021-07-18,35-59,28403806,1427233,335,2355,8.3
2021-07-18,60-79,18318888,545394,68,460,2.5
2021-07-18,80+,6111655,288470,14,113,1.8
2021-07-19,00-04,3975333,97293,16,258,6.5
2021-07-19,00+,83237124,3744758,499,9115,11
2021-07-19,05-14,7631602,277243,39,863,11.3
2021-07-19,15-34,18795840,1106698,280,5000,26.6
2021-07-19,35-59,28403806,1427365,132,2416,8.5
2021-07-19,60-79,18318888,545420,26,464,2.5
2021-07-19,80+,6111655,288476,6,112,1.8
2021-07-20,00-04,3975333,97325,32,274,6.9
2021-07-20,00+,83237124,3746189,1431,9743,11.7
2021-07-20,05-14,7631602,277351,108,906,11.9
2021-07-20,15-34,18795840,1107517,819,5375,28.6
2021-07-20,35-59,28403806,1427751,386,2578,9.1
2021-07-20,60-79,18318888,545482,62,485,2.6
2021-07-20,80+,6111655,288499,23,123,2
2021-07-21,00-04,3975333,97372,47,272,6.8
2021-07-21,00+,83237124,3748530,2341,10319,12.4
2021-07-21,05-14,7631602,277584,233,968,12.7
2021-07-21,15-34,18795840,1108736,1219,5667,30.2
2021-07-21,35-59,28403806,1428452,701,2786,9.8
2021-07-21,60-79,18318888,545598,116,500,2.7
2021-07-21,80+,6111655,288524,25,124,2
2021-07-22,00-04,3975333,97422,50,277,7
2021-07-22,00+,83237124,3750827,2297,10989,13.2
2021-07-22,05-14,7631602,277790,206,1029,13.5
2021-07-22,15-34,18795840,1110012,1276,6058,32.2
2021-07-22,35-59,28403806,1429069,617,2962,10.4
2021-07-22,60-79,18318888,545719,121,529,2.9
2021-07-22,80+,6111655,288551,27,132,2.2
2021-07-23,00-04,3975333,97473,51,289,7.3
2021-07-23,00+,83237124,3753052,2225,11694,14
2021-07-23,05-14,7631602,278029,239,1115,14.6
2021-07-23,15-34,18795840,1111191,1179,6375,33.9
2021-07-23,35-59,28403806,1429700,631,3209,11.3
2021-07-23,60-79,18318888,545831,112,574,3.1
2021-07-23,80+,6111655,288564,13,131,2.1
2021-07-24,00-04,3975333,97557,84,320,8
2021-07-24,00+,83237124,3755173,2121,12195,14.7
2021-07-24,05-14,7631602,278268,239,1194,15.6
2021-07-24,15-34,18795840,1112273,1082,6549,34.8
2021-07-24,35-59,28403806,1430272,572,3374,11.9
2021-07-24,60-79,18318888,545932,101,606,3.3
2021-07-24,80+,6111655,288603,39,147,2.4
2021-07-25,00-04,3975333,97623,66,346,8.7
2021-07-25,00+,83237124,3756767,1594,12508,15
2021-07-25,05-14,7631602,278447,179,1243,16.3
2021-07-25,15-34,18795840,1113124,851,6706,35.7
2021-07-25,35-59,28403806,1430683,411,3450,12.1
2021-07-25,60-79,18318888,546008,76,614,3.4
2021-07-25,80+,6111655,288614,11,144,2.4
2021-07-26,00-04,3975333,97641,18,348,8.8
2021-07-26,00+,83237124,3757405,638,12647,15.2
2021-07-26,05-14,7631602,278515,68,1272,16.7
2021-07-26,15-34,18795840,1113451,327,6753,35.9
2021-07-26,35-59,28403806,1430867,184,3502,12.3
2021-07-26,60-79,18318888,546039,31,619,3.4
2021-07-26,80+,6111655,288624,10,148,2.4
2021-07-27,00-04,3975333,97674,33,349,8.8
2021-07-27,00+,83237124,3759068,1663,12879,15.5
2021-07-27,05-14,7631602,278713,198,1362,17.8
2021-07-27,15-34,18795840,1114310,859,6793,36.1
2021-07-27,35-59,28403806,1431318,451,3567,12.6
2021-07-27,60-79,18318888,546139,100,657,3.6
2021-07-27,80+,6111655,288644,20,145,2.4
2021-07-28,00-04,3975333,97774,100,402,10.1
2021-07-28,00+,83237124,3762166,3098,13636,16.4
2021-07-28,05-14,7631602,279054,341,1470,19.3
2021-07-28,15-34,18795840,1115806,1496,7070,37.6
2021-07-28,35-59,28403806,1432265,947,3813,13.4
2021-07-28,60-79,18318888,546308,169,710,3.9
2021-07-28,80+,6111655,288688,44,164,2.7
2021-07-29,00-04,3975333,97861,87,439,11
2021-07-29,00+,83237124,3765012,2846,14185,17
2021-07-29,05-14,7631602,279367,313,1577,20.7
2021-07-29,15-34,18795840,1117195,1389,7183,38.2
2021-07-29,35-59,28403806,1433092,827,4023,14.2
2021-07-29,60-79,18318888,546481,173,762,4.2
2021-07-29,80+,6111655,288745,57,194,3.2
2021-07-30,00-04,3975333,97967,106,494,12.4
2021-07-30,00+,83237124,3767650,2638,14598,17.5
2021-07-30,05-14,7631602,279661,294,1632,21.4
2021-07-30,15-34,18795840,1118502,1307,7311,38.9
2021-07-30,35-59,28403806,1433820,728,4120,14.5
2021-07-30,60-79,18318888,546643,162,812,4.4
2021-07-30,80+,6111655,288786,41,222,3.6
2021-07-31,00-04,3975333,98051,84,494,12.4
2021-07-31,00+,83237124,3770180,2530,15007,18
2021-07-31,05-14,7631602,279944,283,1676,22
2021-07-31,15-34,18795840,1119744,1242,7471,39.7
2021-07-31,35-59,28403806,1434549,729,4277,15.1
2021-07-31,60-79,18318888,546801,158,869,4.7
2021-07-31,80+,6111655,288819,33,216,3.5
2021-08-01,00-04,3975333,98138,87,515,13
2021-08-01,00+,83237124,3772144,1964,15377,18.5
2021-08-01,05-14,7631602,280164,220,1717,22.5
2021-08-01,15-34,18795840,1120684,940,7560,40.2
2021-08-01,35-59,28403806,1435137,588,4454,15.7
2021-08-01,60-79,18318888,546905,104,897,4.9
2021-08-01,80+,6111655,288844,25,230,3.8
2021-08-02,00-04,3975333,98163,25,522,13.1
2021-08-02,00+,83237124,3772927,783,15522,18.6
2021-08-02,05-14,7631602,280250,86,1735,22.7
2021-08-02,15-34,18795840,1121095,411,7644,40.7
2021-08-02,35-59,28403806,1435341,204,4474,15.8
2021-08-02,60-79,18318888,546950,45,911,5
2021-08-02,80+,6111655,288856,12,232,3.8
2021-08-03,00-04,3975333,98236,73,562,14.1
2021-08-03,00+,83237124,3775045,2118,15977,19.2
2021-08-03,05-14,7631602,280497,247,1784,23.4
2021-08-03,15-34,18795840,1122145,1050,7835,41.7
2021-08-03,35-59,28403806,1435950,609,4632,16.3
2021-08-03,60-79,18318888,547055,105,916,5
2021-08-03,80+,6111655,288890,34,246,4
2021-08-04,00-04,3975333,98365,129,591,14.9
2021-08-04,00+,83237124,3778802,3757,16636,20
2021-08-04,05-14,7631602,280964,467,1910,25
2021-08-04,15-34,18795840,1123901,1756,8095,43.1
2021-08-04,35-59,28403806,1437116,1166,4851,17.1
2021-08-04,60-79,18318888,547239,184,931,5.1
2021-08-04,80+,6111655,288945,55,257,4.2
2021-08-05,00-04,3975333,98479,114,618,15.5
2021-08-05,00+,83237124,3782345,3543,17333,20.8
2021-08-05,05-14,7631602,281374,410,2007,26.3
2021-08-05,15-34,18795840,1125635,1734,8440,44.9
2021-08-05,35-59,28403806,1438143,1027,5051,17.8
2021-08-05,60-79,18318888,547439,200,958,5.2
2021-08-05,80+,6111655,289002,57,257,4.2
2021-08-06,00-04,3975333,98619,140,652,16.4
2021-08-06,00+,83237124,3785877,3532,18227,21.9
2021-08-06,05-14,7631602,281831,457,2170,28.4
2021-08-06,15-34,18795840,1127347,1712,8845,47.1
2021-08-06,35-59,28403806,1439150,1007,5330,18.8
2021-08-06,60-79,18318888,547596,157,953,5.2
2021-08-06,80+,6111655,289061,59,275,4.5
2021-08-07,00-04,3975333,98741,122,690,17.4
2021-08-07,00+,83237124,3789417,3540,19237,23.1
2021-08-07,05-14,7631602,282339,508,2395,31.4
2021-08-07,15-34,18795840,1128937,1590,9193,48.9
2021-08-07,35-59,28403806,1440223,1073,5674,20
2021-08-07,60-79,18318888,547776,180,975,5.3
2021-08-07,80+,6111655,289126,65,307,5
2021-08-08,00-04,3975333,98878,137,740,18.6
2021-08-08,00+,83237124,3792209,2792,20065,24.1
2021-08-08,05-14,7631602,282731,392,2567,33.6
2021-08-08,15-34,18795840,1130207,1270,9523,50.7
2021-08-08,35-59,28403806,1441024,801,5887,20.7
2021-08-08,60-79,18318888,547929,153,1024,5.6
2021-08-08,80+,6111655,289165,39,321,5.3
2021-08-09,00-04,3975333,98919,41,756,19
2021-08-09,00+,83237124,3793350,1141,20423,24.5
2021-08-09,05-14,7631602,282894,163,2644,34.6
2021-08-09,15-34,18795840,1130741,534,9646,51.3
2021-08-09,35-59,28403806,1441335,311,5994,21.1
2021-08-09,60-79,18318888,548006,77,1056,5.8
2021-08-09,80+,6111655,289180,15,324,5.3
2021-08-10,00-04,3975333,99020,101,784,19.7
2021-08-10,00+,83237124,3796276,2926,21231,25.5
2021-08-10,05-14,7631602,283292,398,2795,36.6
2021-08-10,15-34,18795840,1132062,1321,9917,52.8
2021-08-10,35-59,28403806,1442231,896,6281,22.1
2021-08-10,60-79,18318888,548172,166,1117,6.1
2021-08-10,80+,6111655,289224,44,334,5.5
2021-08-11,00-04,3975333,99196,176,831,20.9
2021-08-11,00+,83237124,3801835,5559,23033,27.7
2021-08-11,05-14,7631602,284031,739,3067,40.2
2021-08-11,15-34,18795840,1134515,2453,10614,56.5
2021-08-11,35-59,28403806,1444048,1817,6932,24.4
2021-08-11,60-79,18318888,548472,300,1233,6.7
2021-08-11,80+,6111655,289297,73,352,5.8
2021-08-12,00-04,3975333,99420,224,941,23.7
2021-08-12,00+,83237124,3807482,5647,25137,30.2
2021-08-12,05-14,7631602,284795,764,3421,44.8
2021-08-12,15-34,18795840,1137073,2558,11438,60.9
2021-08-12,35-59,28403806,1445784,1736,7641,26.9
2021-08-12,60-79,18318888,548746,274,1307,7.1
2021-08-12,80+,6111655,289386,89,384,6.3
2021-08-13,00-04,3975333,99646,226,1027,25.8
2021-08-13,00+,83237124,3812926,5444,27049,32.5
2021-08-13,05-14,7631602,285525,730,3694,48.4
2021-08-13,15-34,18795840,1139598,2525,12251,65.2
2021-08-13,35-59,28403806,1447335,1551,8185,28.8
2021-08-13,60-79,18318888,549038,292,1442,7.9
2021-08-13,80+,6111655,289505,119,444,7.3
2021-08-14,00-04,3975333,99884,238,1143,28.8
2021-08-14,00+,83237124,3818711,5785,29294,35.2
2021-08-14,05-14,7631602,286329,804,3990,52.3
2021-08-14,15-34,18795840,1142334,2736,13397,71.3
2021-08-14,35-59,28403806,1448980,1645,8757,30.8
2021-08-14,60-79,18318888,549323,285,1547,8.4
2021-08-14,80+,6111655,289580,75,454,7.4
2021-08-15,00-04,3975333,100069,185,1191,30
2021-08-15,00+,83237124,3823349,4638,31140,37.4
2021-08-15,05-14,7631602,287043,714,4312,56.5
2021-08-15,15-34,18795840,1144395,2061,14188,75.5
2021-08-15,35-59,28403806,1450353,1373,9329,32.8
2021-08-15,60-79,18318888,549561,238,1632,8.9
2021-08-15,80+,6111655,289646,66,481,7.9
2021-08-16,00-04,3975333,100152,83,1233,31
2021-08-16,00+,83237124,3825422,2073,32072,38.5
2021-08-16,05-14,7631602,287343,300,4449,58.3
2021-08-16,15-34,18795840,1145329,934,14588,77.6
2021-08-16,35-59,28403806,1450983,630,9648,34
2021-08-16,60-79,18318888,549649,88,1643,9
2021-08-16,80+,6111655,289684,38,504,8.2
2021-08-17,00-04,3975333,100289,137,1269,31.9
2021-08-17,00+,83237124,3829943,4521,33667,40.4
2021-08-17,05-14,7631602,287982,639,4690,61.5
2021-08-17,15-34,18795840,1147360,2031,15298,81.4
2021-08-17,35-59,28403806,1452391,1408,10160,35.8
2021-08-17,60-79,18318888,549875,226,1703,9.3
2021-08-17,80+,6111655,289761,77,537,8.8
2021-08-18,00-04,3975333,100603,314,1407,35.4
2021-08-18,00+,83237124,3838864,8921,37029,44.5
2021-08-18,05-14,7631602,289262,1280,5231,68.5
2021-08-18,15-34,18795840,1151196,3836,16681,88.7
2021-08-18,35-59,28403806,1455351,2960,11303,39.8
2021-08-18,60-79,18318888,550279,404,1807,9.9
2021-08-18,80+,6111655,289882,121,585,9.6
2021-08-19,00-04,3975333,100912,309,1492,37.5
2021-08-19,00+,83237124,3847621,8757,40139,48.2
2021-08-19,05-14,7631602,290713,1451,5918,77.5
2021-08-19,15-34,18795840,1155023,3827,17950,95.5
2021-08-19,35-59,28403806,1457997,2646,12213,43
2021-08-19,60-79,18318888,550696,417,1950,10.6
2021-08-19,80+,6111655,289986,104,600,9.8
2021-08-20,00-04,3975333,101251,339,1605,40.4
2021-08-20,00+,83237124,3856307,8686,43381,52.1
2021-08-20,05-14,7631602,292518,1805,6993,91.6
2021-08-20,15-34,18795840,1158699,3676,19101,101.6
2021-08-20,35-59,28403806,1460407,2410,13072,46
2021-08-20,60-79,18318888,551046,350,2008,11
2021-08-20,80+,6111655,290089,103,584,9.6
2021-08-21,00-04,3975333,101596,345,1712,43.1
2021-08-21,00+,83237124,3865144,8837,46433,55.8
2021-08-21,05-14,7631602,294452,1934,8123,106.4
2021-08-21,15-34,18795840,1162158,3459,19824,105.5
2021-08-21,35-59,28403806,1462979,2572,13999,49.3
2021-08-21,60-79,18318888,551469,423,2146,11.7
2021-08-21,80+,6111655,290193,104,613,10
2021-08-22,00-04,3975333,101894,298,1825,45.9
2021-08-22,00+,83237124,3871967,6823,48618,58.4
2021-08-22,05-14,7631602,295845,1393,8802,115.3
2021-08-22,15-34,18795840,1164908,2750,20513,109.1
2021-08-22,35-59,28403806,1464971,1992,14618,51.5
2021-08-22,60-79,18318888,551771,302,2210,12.1
2021-08-22,80+,6111655,290281,88,635,10.4
2021-08-23,00-04,3975333,102019,125,1867,47
2021-08-23,00+,83237124,3875066,3099,49644,59.6
2021-08-23,05-14,7631602,296433,588,9090,119.1
2021-08-23,15-34,18795840,1166119,1211,20790,110.6
2021-08-23,35-59,28403806,1465963,992,14980,52.7
2021-08-23,60-79,18318888,551895,124,2246,12.3
2021-08-23,80+,6111655,290340,59,656,10.7
2021-08-24,00-04,3975333,102244,225,1955,49.2
2021-08-24,00+,83237124,3881647,6581,51704,62.1
2021-08-24,05-14,7631602,297553,1120,9571,125.4
2021-08-24,15-34,18795840,1168863,2744,21503,114.4
2021-08-24,35-59,28403806,1468009,2046,15618,55
2021-08-24,60-79,18318888,552233,338,2358,12.9
2021-08-24,80+,6111655,290447,107,686,11.2
2021-08-25,00-04,3975333,102741,497,2138,53.8
2021-08-25,00+,83237124,3894545,12898,55681,66.9
2021-08-25,05-14,7631602,299796,2243,10534,138
2021-08-25,15-34,18795840,1174026,5163,22830,121.5
2021-08-25,35-59,28403806,1472195,4186,16844,59.3
2021-08-25,60-79,18318888,552863,630,2584,14.1
2021-08-25,80+,6111655,290621,174,739,12.1
2021-08-26,00-04,3975333,103288,547,2376,59.8
2021-08-26,00+,83237124,3907263,12718,59642,71.7
2021-08-26,05-14,7631602,302242,2446,11529,151.1
2021-08-26,15-34,18795840,1179071,5045,24048,127.9
2021-08-26,35-59,28403806,1476033,3838,18036,63.5
2021-08-26,60-79,18318888,553512,649,2816,15.4
2021-08-26,80+,6111655,290810,189,824,13.5
2021-08-27,00-04,3975333,103855,567,2604,65.5
2021-08-27,00+,83237124,3918890,11627,62583,75.2
2021-08-27,05-14,7631602,304496,2254,11978,157
2021-08-27,15-34,18795840,1183682,4611,24983,132.9
2021-08-27,35-59,28403806,1479451,3418,19044,67
2021-08-27,60-79,18318888,554085,573,3039,16.6
2021-08-27,80+,6111655,291012,202,923,15.1
2021-08-28,00-04,3975333,104353,498,2757,69.4
2021-08-28,00+,83237124,3929293,10403,64149,77.1
2021-08-28,05-14,7631602,306629,2133,12177,159.6
2021-08-28,15-34,18795840,1187661,3979,25503,135.7
2021-08-28,35-59,28403806,1482557,3106,19578,68.9
2021-08-28,60-79,18318888,554600,515,3131,17.1
2021-08-28,80+,6111655,291182,170,989,16.2
2021-08-29,00-04,3975333,104803,450,2909,73.2
2021-08-29,00+,83237124,3937700,8407,65733,79
2021-08-29,05-14,7631602,308253,1624,12408,162.6
2021-08-29,15-34,18795840,1190880,3219,25972,138.2
2021-08-29,35-59,28403806,1485105,2548,20134,70.9
2021-08-29,60-79,18318888,555036,436,3265,17.8
2021-08-29,80+,6111655,291309,127,1028,16.8
2021-08-30,00-04,3975333,104979,176,2960,74.5
2021-08-30,00+,83237124,3941438,3738,66372,79.7
2021-08-30,05-14,7631602,308963,710,12530,164.2
2021-08-30,15-34,18795840,1192312,1432,26193,139.4
2021-08-30,35-59,28403806,1486276,1171,20313,71.5
2021-08-30,60-79,18318888,555217,181,3322,18.1
2021-08-30,80+,6111655,291377,68,1037,17
2021-08-31,00-04,3975333,105294,315,3050,76.7
2021-08-31,00+,83237124,3948528,7090,66881,80.3
2021-08-31,05-14,7631602,310317,1354,12764,167.3
2021-08-31,15-34,18795840,1195002,2690,26139,139.1
2021-08-31,35-59,28403806,1488448,2172,20439,72
2021-08-31,60-79,18318888,555616,399,3383,18.5
2021-08-31,80+,6111655,291534,157,1087,17.8
2021-09-01,00-04,3975333,105896,602,3155,79.4
2021-09-01,00+,83237124,3963107,14579,68562,82.4
